"X","drug_row","drug_col","cell_line_name","synergy","fold"
"AZD6738_AZD7648_MDA-MB-231","AZD7648","AZD6738","MDA-MB-231",0.0556129784229363,0
"AZD2811_AZD7648_MDA-MB-231","AZD7648","AZD2811","MDA-MB-231",0.0200745656385961,0
"Olaparib_Prexasertib_MDA-MB-231","Prexasertib","Olaparib","MDA-MB-231",-0.102447134545891,3
"AZD6738_Prexasertib_MDA-MB-231","Prexasertib","AZD6738","MDA-MB-231",0.138326208469992,1
"AZD1775_Prexasertib_MDA-MB-231","Prexasertib","AZD1775","MDA-MB-231",0.18948774892394,3
"AZD0156_Prexasertib_MDA-MB-231","Prexasertib","AZD0156","MDA-MB-231",0.0049542366607248,0
"AZD7648_Prexasertib_MDA-MB-231","Prexasertib","AZD7648","MDA-MB-231",0.0350430835900761,2
"Olaparib_SN-38_MDA-MB-231","SN-38","Olaparib","MDA-MB-231",0.127918934796378,0
"AZD7648_Doxorubicin_MDA-MB-231","Doxorubicin","AZD7648","MDA-MB-231",0.029393155621054,4
"Olaparib_SG3199_MDA-MB-231","SG3199","Olaparib","MDA-MB-231",-0.0689273632303208,4
"AZD0156_SN-38_MDA-MB-231","SN-38","AZD0156","MDA-MB-231",0.112756348201578,1
"AZD6738_Olaparib_KYSE-270","AZD6738","Olaparib","KYSE-270",0.0078431776556758,1
"AZD1775_Olaparib_KYSE-270","AZD1775","Olaparib","KYSE-270",0.0146654669421452,4
"AZD1775_AZD6738_KYSE-270","AZD1775","AZD6738","KYSE-270",0.104188692810958,2
"AZD2811_Olaparib_KYSE-270","AZD2811","Olaparib","KYSE-270",0.0298704564740189,0
"AZD2811_AZD6738_KYSE-270","AZD2811","AZD6738","KYSE-270",-0.0315560067944019,4
"AZD1775_AZD2811_KYSE-270","AZD2811","AZD1775","KYSE-270",-0.0195705605475465,3
"AZD0156_AZD1775_KYSE-270","AZD0156","AZD1775","KYSE-270",0.0398805122465634,1
"AZD7648_Olaparib_KYSE-270","AZD7648","Olaparib","KYSE-270",-0.0277611115898635,2
"AZD0156_AZD6738_KYSE-270","AZD0156","AZD6738","KYSE-270",0.0643648165186933,2
"AZD0156_AZD2811_KYSE-270","AZD0156","AZD2811","KYSE-270",-0.0263278564456709,4
"AZD1775_AZD7648_KYSE-270","AZD7648","AZD1775","KYSE-270",0.0214353796350474,3
"AZD0156_AZD7648_KYSE-270","AZD7648","AZD0156","KYSE-270",0.0051574933599931,3
"AZD6738_AZD7648_KYSE-270","AZD7648","AZD6738","KYSE-270",0.0105389573731559,0
"AZD2811_AZD7648_KYSE-270","AZD7648","AZD2811","KYSE-270",0.0390413573090437,0
"Olaparib_Prexasertib_KYSE-270","Prexasertib","Olaparib","KYSE-270",-0.058012290781874,3
"AZD6738_Prexasertib_KYSE-270","Prexasertib","AZD6738","KYSE-270",0.0017973033479328,1
"AZD1775_Prexasertib_KYSE-270","Prexasertib","AZD1775","KYSE-270",0.269643611761627,3
"AZD0156_Prexasertib_KYSE-270","Prexasertib","AZD0156","KYSE-270",0.003588641768177,0
"AZD7648_Prexasertib_KYSE-270","Prexasertib","AZD7648","KYSE-270",-0.0294871605393521,2
"Olaparib_SN-38_KYSE-270","SN-38","Olaparib","KYSE-270",0.0331351404872232,0
"AZD7648_Doxorubicin_KYSE-270","Doxorubicin","AZD7648","KYSE-270",0.0590220366803366,4
"Olaparib_SG3199_KYSE-270","SG3199","Olaparib","KYSE-270",-0.0535403179199973,4
"AZD0156_SN-38_KYSE-270","SN-38","AZD0156","KYSE-270",-0.0331263155060962,1
"AZD6738_Olaparib_SN12C","AZD6738","Olaparib","SN12C",-0.0069374437595622,1
"AZD1775_Olaparib_SN12C","AZD1775","Olaparib","SN12C",0.0243851941685232,4
"AZD1775_AZD6738_SN12C","AZD1775","AZD6738","SN12C",0.009169359045022,2
"AZD2811_Olaparib_SN12C","AZD2811","Olaparib","SN12C",0.0411506254139347,0
"AZD2811_AZD6738_SN12C","AZD2811","AZD6738","SN12C",-0.0356544642012599,4
"AZD1775_AZD2811_SN12C","AZD2811","AZD1775","SN12C",-0.0463306392331819,3
"AZD0156_AZD1775_SN12C","AZD0156","AZD1775","SN12C",-0.0459349814312093,1
"AZD7648_Olaparib_SN12C","AZD7648","Olaparib","SN12C",-0.0304744860448682,2
"AZD0156_AZD6738_SN12C","AZD0156","AZD6738","SN12C",-0.0587510044532397,2
"AZD0156_AZD2811_SN12C","AZD0156","AZD2811","SN12C",-0.0381554475344093,4
"AZD1775_AZD7648_SN12C","AZD7648","AZD1775","SN12C",0.013928564266917,3
"AZD0156_AZD7648_SN12C","AZD7648","AZD0156","SN12C",-0.0160186134536162,3
"AZD6738_AZD7648_SN12C","AZD7648","AZD6738","SN12C",0.0451703480953404,0
"AZD2811_AZD7648_SN12C","AZD7648","AZD2811","SN12C",0.022764319965071,0
"Olaparib_Prexasertib_SN12C","Prexasertib","Olaparib","SN12C",-0.0129239244794208,3
"AZD6738_Prexasertib_SN12C","Prexasertib","AZD6738","SN12C",0.0244864985375524,1
"AZD1775_Prexasertib_SN12C","Prexasertib","AZD1775","SN12C",0.108222291703263,3
"AZD0156_Prexasertib_SN12C","Prexasertib","AZD0156","SN12C",0.00027190813648557,0
"AZD7648_Prexasertib_SN12C","Prexasertib","AZD7648","SN12C",-0.0324680447747812,2
"Olaparib_SN-38_SN12C","SN-38","Olaparib","SN12C",0.0757092529063731,0
"AZD7648_Doxorubicin_SN12C","Doxorubicin","AZD7648","SN12C",0.0451517501697003,4
"Olaparib_SG3199_SN12C","SG3199","Olaparib","SN12C",-0.0481300714960064,4
"AZD0156_SN-38_SN12C","SN-38","AZD0156","SN12C",0.0368747540455904,1
"AZD6738_Olaparib_HH","AZD6738","Olaparib","HH",0.00038348297030678,1
"AZD1775_Olaparib_HH","AZD1775","Olaparib","HH",-0.0313938928728257,4
"AZD1775_AZD6738_HH","AZD1775","AZD6738","HH",0.0600919405092712,2
"AZD2811_Olaparib_HH","AZD2811","Olaparib","HH",-0.0283283773233954,0
"AZD2811_AZD6738_HH","AZD2811","AZD6738","HH",-0.023962925342523,4
"AZD1775_AZD2811_HH","AZD2811","AZD1775","HH",-0.005866079643727,3
"AZD0156_AZD1775_HH","AZD0156","AZD1775","HH",-0.0391957435454527,1
"AZD7648_Olaparib_HH","AZD7648","Olaparib","HH",-0.0177972235018246,2
"AZD0156_AZD6738_HH","AZD0156","AZD6738","HH",0.0326651581957988,2
"AZD0156_AZD2811_HH","AZD0156","AZD2811","HH",-0.0322635622519469,4
"AZD1775_AZD7648_HH","AZD7648","AZD1775","HH",-0.0051514802125047,3
"AZD0156_AZD7648_HH","AZD7648","AZD0156","HH",-0.0132878689768785,3
"AZD6738_AZD7648_HH","AZD7648","AZD6738","HH",0.0447866654063731,0
"AZD2811_AZD7648_HH","AZD7648","AZD2811","HH",-0.0488407673160127,0
"Olaparib_Prexasertib_HH","Prexasertib","Olaparib","HH",-0.109837103229126,3
"AZD6738_Prexasertib_HH","Prexasertib","AZD6738","HH",0.0136294215572278,1
"AZD1775_Prexasertib_HH","Prexasertib","AZD1775","HH",0.13411896423376,3
"AZD0156_Prexasertib_HH","Prexasertib","AZD0156","HH",0.0130528620591261,0
"AZD7648_Prexasertib_HH","Prexasertib","AZD7648","HH",6.54409628951172e-05,2
"Olaparib_SN-38_HH","SN-38","Olaparib","HH",-0.0209122483906177,0
"AZD7648_Doxorubicin_HH","Doxorubicin","AZD7648","HH",-0.0198399507998333,4
"Olaparib_SG3199_HH","SG3199","Olaparib","HH",-0.027776594206835,4
"AZD0156_SN-38_HH","SN-38","AZD0156","HH",-0.035426192993694,1
"AZD6738_Olaparib_MOLT-4","AZD6738","Olaparib","MOLT-4",0.0614740922633138,1
"AZD1775_Olaparib_MOLT-4","AZD1775","Olaparib","MOLT-4",0.0196351935948577,4
"AZD1775_AZD6738_MOLT-4","AZD1775","AZD6738","MOLT-4",0.0501741963167421,2
"AZD2811_Olaparib_MOLT-4","AZD2811","Olaparib","MOLT-4",0.0046629382404498,0
"AZD2811_AZD6738_MOLT-4","AZD2811","AZD6738","MOLT-4",-0.0131160085857281,4
"AZD1775_AZD2811_MOLT-4","AZD2811","AZD1775","MOLT-4",0.0266847513829022,3
"AZD0156_AZD1775_MOLT-4","AZD0156","AZD1775","MOLT-4",0.0162917227730674,1
"AZD7648_Olaparib_MOLT-4","AZD7648","Olaparib","MOLT-4",-0.0243737138716762,2
"AZD0156_AZD6738_MOLT-4","AZD0156","AZD6738","MOLT-4",0.0050558295123454,2
"AZD0156_AZD2811_MOLT-4","AZD0156","AZD2811","MOLT-4",0.0119739674819888,4
"AZD1775_AZD7648_MOLT-4","AZD7648","AZD1775","MOLT-4",0.0216816929771334,3
"AZD0156_AZD7648_MOLT-4","AZD7648","AZD0156","MOLT-4",0.0086830703954841,3
"AZD6738_AZD7648_MOLT-4","AZD7648","AZD6738","MOLT-4",0.0439190045755324,0
"AZD2811_AZD7648_MOLT-4","AZD7648","AZD2811","MOLT-4",0.0123601529890951,0
"Olaparib_Prexasertib_MOLT-4","Prexasertib","Olaparib","MOLT-4",0.0220451103061744,3
"AZD6738_Prexasertib_MOLT-4","Prexasertib","AZD6738","MOLT-4",0.0180877098119103,1
